width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,slope,elevation_min,elevation_max,elevation_range,elevation_mean,relative_elevation_mean,relative_elevation_max,slope_r_mean,slope_r_max,local_slope_mean,local_slope_max,curvature_mean,curvature_max,local_curvature_mean,local_curvature_max,dist_along_range,channel_dist_along,ridge1_dist_along,floodplain1_dist_along,ridge2_dist_along,floodplain2_dist_along,channel_elevation,ridge1_elevation,floodplain1_elevation,ridge2_elevation,floodplain2_elevation,reach_id,node_id,discharge_value,corrected_discharge,XGB_depth,floodplain1_dist_to_river_center,floodplain2_dist_to_river_center,ridge1_slope,ridge2_slope,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda_original,flag_high_gamma,flag_low_superelevation,flag_single_side,geometry,river_name,median_ortho_height,wse_is2,interpolated_wse,lower_ridge,single_side_measurement,partial_data_flag,lambda,lambda_diff,is_reflected
63.0,93.42857142857144,1.4652903509184438,63.0,187252,1,1,29262.413959775797,1414.872771721726,0.0005737711961106,91.5,96.19,4.689999999999998,93.80807600950118,2.3080760095011876,4.689999999999998,0.0022349206349238,0.0639999999993015,-0.0002111111111133,0.0639999999993015,-2.6518164807958496e-08,0.0021333333332867,7.955449457244754e-08,0.0021333333332867,12599.999999999784,6255.832258064409,6351.212903225698,7293.096774193424,6124.683870967638,6017.380645161187,91.5,93.6225161290334,92.95,93.55843870967747,93.2626193548388,64401500191,64401500190441,217.146,1073.6624138643097,8.173123,1037.2645161290147,238.45161290322176,0.0007140117259131,0.0027568542311617,1.244418909058439,4.804797190673764,3.024608049866101,0.0222505181598002,0.0144105025970943,0.0183305103784472,8.173123,0.0822838624884756,0.0361941640715146,0.0592390132799951,0.1791747977958976,false,false,false,POINT (-7027167.801607134 -3382904.7938019074),ARG_LAKE_2,,,93.4406598850491,93.55843870967747,false,false,0.1791747964327981,-1.363099411122448e-09,false
42.0,32.0,1.4652903509184438,42.0,187045,1,1,29272.94092436769,1414.872771721726,0.0005737711961106,91.5,95.18,3.680000000000007,94.01672597864768,2.516725978647687,3.680000000000007,0.0027738095238056,0.1106666666660491,-0.00016666666667,0.1106666666660491,-3.584229391645018e-07,0.0027666666666357,3.584229390043158e-07,0.0065888888888153,8399.99999999997,4210.296774193534,4146.709677419341,3916.2064516128894,4265.935483870953,4583.870967741919,92.63950967741036,94.01683870967852,93.09,94.82593548387072,93.3561290322579,64401500191,64401500190431,217.146,1073.6624138643097,8.584513,294.09032258064417,373.57419354838567,0.0040209359431517,0.0046229707646799,7.00790832723621,8.057167728212072,7.532538027724141,0.0709005215165314,0.1651512588549759,0.1180258901857536,8.584513,0.1079663703320759,0.1712160551929766,0.1395912127625263,1.051476122347965,false,false,false,POINT (-7027069.011357259 -3383101.4530272763),ARG_LAKE_2,,,93.40819219011256,94.01683870967852,false,false,1.0514761184698609,-3.8781040601065805e-09,false
45.0,65.0,1.419331581259583,45.0,186820,1,1,29283.46788895957,1455.3792998565089,0.0005737711961106,91.5,95.69,4.189999999999998,93.52169435215949,2.0216943521594684,4.189999999999998,0.0035622222222206,0.1323333333338348,-5.111111111757707e-05,0.1256666666655541,-6.688963210664426e-07,0.0043888888889221,6.688963206874386e-07,0.0085999999999034,9000.000000000071,4562.1290322581,4442.903225806486,4093.741935483903,4638.774193548423,4851.677419354876,91.76754838712148,95.65903225806696,93.09832258064516,95.40722580645009,93.34832258064527,64401500191,64401500190421,217.146,1073.6624138643097,8.479964,468.3870967741968,289.5483870967764,0.007333887636061,0.0096706060151757,12.78190276154496,16.85446408033286,14.818183420938912,0.2695920373151872,0.2398977577259587,0.2547448975205729,8.479964,0.3019717627836389,0.2427962224609458,0.2723839926222923,4.0362359793228935,false,false,false,POINT (-7026906.764868679 -3383233.8118004077),ARG_LAKE_2,,,93.37290121735548,95.40722580645009,false,false,4.036235963604799,-1.5718094381611536e-08,false
39.0,143.0,1.1895377329652794,39.0,186635,1,1,29293.99485355146,1657.911940530424,0.0005737711961106,91.5,95.34,3.8400000000000034,93.46835249042148,1.968352490421456,3.8400000000000034,0.0035051282051301,0.1179999999994654,-4.102564102021721e-05,0.1033333333345423,1.2870012860677906e-07,0.0039333333332976,3.8610038651574234e-07,0.0073777777778865,7800.000000000306,3968.606451613058,3835.754838709828,3562.670967742075,4027.651612903383,4285.9741935485545,92.3893333333452,95.25792688172034,93.27,94.76878709677162,93.23536774193524,64401500191,64401500190411,217.146,1073.6624138643097,8.873252,405.93548387098326,317.36774193549627,0.0072795470028895,0.0059360639130754,12.687194917129268,10.34569869194199,11.51644680453563,0.2157092428683774,0.160584049779809,0.1881466463240932,8.873252,0.2240358869240207,0.1728136826088544,0.1984247847664375,2.2851484870202143,false,false,false,POINT (-7026706.670370645 -3383262.75774431),ARG_LAKE_2,,,93.34388419531078,94.76878709677162,false,false,2.28514847846411,-8.556104269530351e-09,false
54.0,101.55555555555556,1.1895377329652794,54.0,186437,1,1,29304.521818143345,1657.911940530424,0.0005737711961106,91.5,95.28,3.780000000000001,93.75908333333336,2.2590833333333333,3.780000000000001,0.0020204271123527,0.0800000000014796,-6.49953574808225e-05,0.0726666666654927,1.610393803246107e-16,0.002566666666765,-4.1056021980972726e-16,0.0050888888888168,10769.999999999976,5402.743819687813,5464.112293305572,5702.95175819631,5341.375346070054,5248.493331945878,91.69938423066633,93.81573088911767,92.92,93.9858739617892,93.14150666805374,64401500191,64401500190401,217.146,1073.6624138643097,8.307871,300.20793850849714,154.2504877419351,0.0037503470616847,0.0090907512353883,6.536311141282501,15.8438612760826,11.190086208682551,0.0605332809452422,0.0810130226494382,0.0707731517973402,8.307871,0.1078171398084626,0.1016346177902207,0.1047258787993417,1.1718916223946432,false,false,false,POINT (-7026559.337222519 -3383446.8246304845),ARG_LAKE_2,,,93.31282813928456,93.81573088911767,false,false,1.1718916120446738,-1.034996932602894e-08,false
40.5,47.25,1.1895377329652794,40.5,186220,1,1,29315.048782735234,1657.911940530424,0.0005737711961106,91.5,95.46,3.9599999999999937,93.68730627306272,2.1873062730627306,3.9599999999999937,0.0019123456790119,0.0809999999997694,-0.0002753086419762,0.0809999999997694,-4.130524576883238e-07,0.0026999999999846,4.956629491732894e-07,0.0026999999999846,8099.999999999767,4013.941935483755,3952.625806451499,3837.6580645160193,4151.903225806333,4466.148387096646,91.5,93.41575483870729,93.0653161290316,94.61412903225862,92.90256774193584,64401500191,64401500190391,217.146,1073.6624138643097,8.584513,176.28387096773577,452.2064516128907,0.0030481481216201,0.0054465795999798,5.3124802051453,9.492598507733328,7.402539356439315,0.015954646009939,0.1555518548386894,0.0857532504243142,8.584513,0.040822200359611,0.199377797007562,0.1200999986835865,0.8890449715415283,false,false,false,POINT (-7026481.782989283 -3383653.8110839836),ARG_LAKE_2,,,93.27879195666992,93.41575483870729,false,false,0.8890449669635592,-4.577969114905045e-09,false
30.0,72.0,1.1895377329652794,30.0,186032,1,1,29325.57574732712,1657.911940530424,0.0005737711961106,91.5,95.17,3.6700000000000017,93.20635,1.7063500000000005,3.6700000000000017,0.00284422110553,0.0993333333337264,-0.0002613065326626,0.0993333333337264,-4.489337820905161e-07,0.0033111111111373,5.611672275362957e-07,0.0033111111111373,5970.000000000136,2935.8277419355504,2879.337419354904,2715.515483871029,3048.8083870968435,3404.697419354916,91.5,93.68690795699094,93.06551548387132,94.77507784946287,92.80020172043008,64401500191,64401500190381,217.146,1073.6624138643097,8.08104,220.3122580645213,468.8696774193654,0.0037930968614864,0.0055491345461064,6.610817843765136,9.671336908722743,8.14107737624394,0.054151880762532,0.1888090236321126,0.1214804521973223,8.08104,0.0768951116588475,0.244383907149673,0.1606395094042602,1.307778681149122,false,false,false,POINT (-7026444.249559707 -3383857.3109638235),ARG_LAKE_2,,,93.2493043883218,93.68690795699094,false,false,1.3077786757419487,-5.4071733757155024e-09,false
42.0,19.102040816326532,1.1719858050176697,42.0,185840,1,1,29337.85720601766,1618.2686608716358,0.0005737711961106,91.5,95.3,3.799999999999997,93.25398576512455,1.7539857651245552,3.799999999999997,0.0022749999999985,0.0809999999997301,-0.0002845238095251,0.0809999999997301,-2.787733970621763e-07,0.0019888888888528,2.78773397060086e-07,0.0050333333332874,8399.999999999834,4154.6580645160475,4075.1741935483074,3916.206451612826,4321.574193548302,4623.612903225716,92.6873032257788,93.8617419354847,93.13781505376284,94.23,92.69,64401500191,64401500190371,217.146,1073.6624138643097,8.584513,238.4516129032213,468.9548387096684,0.0045539231315354,0.0050986841936455,7.936827715306953,8.886267258112259,8.411547486709607,0.0748501907716972,0.1177481421892501,0.0962991664804736,8.584513,0.0843294059572005,0.1793928205362385,0.1318611132467195,1.1091560209432048,false,false,false,POINT (-7026558.320975247 -3384053.2690255865),ARG_LAKE_2,,,93.2191894249024,93.8617419354847,false,false,1.1091560157251743,-5.218030230125237e-09,false
48.0,160.1388888888889,1.0666742373320095,48.0,185623,1,1,29348.384170609548,1380.4089829189072,0.0005737711961106,91.5,95.62,4.1200000000000045,93.64208722741432,2.14208722741433,4.1200000000000045,0.0025479166666622,0.0946666666664716,-8.333333333291338e-05,0.0946666666664716,-6.966213877817805e-08,0.0026555555555086,-6.966213852027797e-08,0.0063111111110726,9600.000000000278,4739.263214152063,4792.503684217967,5120.352894623804,4674.814224072283,4304.933063614416,91.56974906026014,94.29499263156424,92.806431403584,94.70184180922176,93.24488843935735,64401500191,64401500190361,217.146,1073.6624138643097,8.438829,381.0896804717413,434.33015053764666,0.004540383737991,0.0039389769517374,7.913230515523851,6.8650656889687305,7.38914810224629,0.131515789425364,0.1797273516511133,0.1556215705382387,8.438829,0.1763942874041222,0.1726487608487395,0.1745215241264309,1.2895653925100652,false,false,false,POINT (-7026595.633162707 -3384274.434117224),ARG_LAKE_2,,,93.1851532422878,94.29499263156424,false,false,1.289565388799947,-3.7101182126519916e-09,false
48.0,79.34693877551021,1.0666742373320095,48.0,185439,1,1,29360.665629300085,1380.4089829189072,0.0005737711961106,91.5,95.49,3.989999999999995,93.66221183800624,2.1622118380062307,3.989999999999995,0.001989583333337,0.0830000000020229,-1.666666667527305e-05,0.0803333333328315,3.4831069475762883e-08,0.0022888888890138,1.741553463007862e-07,0.0054444444444611,9600.000000000306,4730.012903225957,4793.600000000152,5166.038709677584,4557.419354838855,4030.5548387098056,93.10770322583674,94.15386666666728,92.68,94.66,92.91240860214978,64401500191,64401500190351,217.146,1073.6624138643097,8.438829,436.0258064516265,699.4580645161518,0.0039573401593686,0.0033169654456387,6.897070097268912,5.780989823336126,6.339029960302519,0.1182123111446016,0.1781890298760741,0.1482006705103379,8.438829,0.1746529840416575,0.2070893245793006,0.190871154310479,1.2099379685315343,false,false,false,POINT (-7026675.42916115 -3384498.5147409737),ARG_LAKE_2,,,93.15629306901089,94.15386666666728,false,false,1.2099379657316522,-2.7998821039432187e-09,false
33.0,29.0,1.0666742373320095,33.0,185211,1,1,29371.19259389197,1380.4089829189072,0.0005737711961106,91.0,95.15,4.150000000000006,93.39520361990948,2.395203619909503,4.150000000000006,0.0021045454545428,0.0943333333326483,-0.0003348484848432,0.0769999999997257,-1.0147133423088349e-07,0.002855555555513,2.0294266893167177e-07,0.0057111111110587,6600.000000000231,3295.600000000115,3345.5612903226975,3607.858064516254,3008.3225806452665,2390.0516129033094,91.41506666666344,93.24775483871052,92.63214193548362,94.2905806451613,93.12352258064604,64401500191,64401500190341,217.146,1073.6624138643097,8.21559,312.25806451613926,905.5483870968056,0.0023470090426106,0.0018876158246439,4.090496453151145,3.289840684648255,3.6901685688997,0.0154855918168471,0.1424181285571472,0.0789518601869972,8.21559,0.0749322815801303,0.1420540782238719,0.1084931799020011,0.4003581235439776,false,false,false,POINT (-7026670.430710057 -3384722.686862998),ARG_LAKE_2,,,93.12053154995036,93.24775483871052,false,false,0.4003581224143452,-1.1296323876308634e-09,false
42.0,5.0,1.0383859284244388,42.0,185008,1,1,29381.71955848386,1055.5724704327192,0.0005737711961106,91.0,95.04,4.040000000000006,93.39768683274022,2.3976868327402134,4.040000000000006,0.0021416666666626,0.0979999999994978,-0.0001773809523819,0.0743333333325267,-7.964954220638382e-08,0.0027555555555273,7.96495415531882e-08,0.0057444444443384,8399.999999999638,4194.39999999982,4234.141935483689,4552.077419354643,4067.225806451438,2731.896774193431,92.81373333329915,93.2148129032252,92.48792258064556,94.25387096774372,92.673161290322,64401500191,64401500190331,217.146,1073.6624138643097,8.584513,357.67741935482354,1462.5032258063884,0.0022862824603383,0.0011837604351079,3.984658825392933,2.06312279726173,3.0238908113273313,0.0146917639298063,0.1357304231385313,0.0752110935341688,8.584513,0.0846746137584782,0.1841350438192269,0.1344048287888525,0.4064255277138773,false,false,false,POINT (-7026569.996481159 -3384929.71734308),ARG_LAKE_2,,,93.08869125008508,93.2148129032252,false,false,0.4064255267726344,-9.41242861429714e-10,false
